approach,chosen_model,system,dataset,repeat,num_rows,num_features,mape,mae,rmse
improved_v8,cart,lrzip,silesia.tar.csv,9,191,11,1.1530149350660295,29.376324712643676,46.65244731154636
baseline_lr,linear_regression,lrzip,silesia.tar.csv,10,191,11,1.0633401100037378,33.08628681172654,50.82494569757397
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,10,191,11,1.1755513439975531,34.720346161678464,50.410775870644564
baseline_lr,linear_regression,lrzip,silesia.tar.csv,11,191,11,1.3104910807331809,27.43321903511857,37.04592989397458
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,11,191,11,1.4205244156057193,29.273984483795697,38.222072408281925
baseline_lr,linear_regression,lrzip,silesia.tar.csv,12,191,11,1.518191596871632,31.147779414914087,40.10178271597977
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,12,191,11,1.3650912591366258,29.745057168017897,37.88173895074232
baseline_lr,linear_regression,lrzip,silesia.tar.csv,13,191,11,1.0090921505025454,39.96398359391422,62.070362550143486
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,13,191,11,0.9651465062952385,39.09458973356805,60.44815751046847
baseline_lr,linear_regression,lrzip,silesia.tar.csv,14,191,11,1.2648796652895204,31.270902475160025,45.07555083770916
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,14,191,11,1.2995672843227193,32.59917296680966,45.621525241006
baseline_lr,linear_regression,lrzip,silesia.tar.csv,15,191,11,1.2786865038652688,32.97383368190053,46.52224845386913
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,15,191,11,1.240091170313869,33.19497990204178,46.68574418224752
baseline_lr,linear_regression,lrzip,silesia.tar.csv,16,191,11,1.5085491060418457,34.869930181435365,50.39718209846756
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,16,191,11,1.4312311066242027,33.60736948892091,48.10713272730467
baseline_lr,linear_regression,lrzip,silesia.tar.csv,17,191,11,1.2190286092243308,30.387441451130908,43.368612509342334
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,17,191,11,1.3032507960449664,32.224643407311405,44.08826923048419
baseline_lr,linear_regression,lrzip,silesia.tar.csv,18,191,11,1.7009697539239423,30.169713123036786,39.438407053297645
improved_v8,cart,lrzip,silesia.tar.csv,18,191,11,2.2327169973146748,37.92044540229885,52.48416964949008
baseline_lr,linear_regression,lrzip,silesia.tar.csv,19,191,11,1.5004626002197214,32.534159068954104,46.35601826260353
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,19,191,11,1.5094998414960041,32.17858681503278,44.47562342301089
baseline_lr,linear_regression,lrzip,silesia.tar.csv,20,191,11,1.4628147331241972,31.945497449244765,42.57387908331992
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,20,191,11,1.4234465718961808,32.01413274151226,43.319759912126656
baseline_lr,linear_regression,lrzip,silesia.tar.csv,21,191,11,1.3863580966805897,27.574342551562044,37.558102633235016
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,21,191,11,1.5664623248947065,28.513616572831445,33.538741968800785
baseline_lr,linear_regression,lrzip,silesia.tar.csv,22,191,11,0.9915321992177368,31.713789684398368,53.330604345118445
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,22,191,11,1.1694760163197229,32.7531167052926,49.297525039506816
baseline_lr,linear_regression,lrzip,silesia.tar.csv,23,191,11,1.5416039924481952,28.578714690835483,35.327217344729746
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,23,191,11,1.6365477974750848,30.52141561154073,37.00052792825213
baseline_lr,linear_regression,lrzip,silesia.tar.csv,24,191,11,1.3351341889173411,30.758294620281532,43.57526040719143
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,24,191,11,1.316197036880785,30.878920823449448,42.28366017133223
baseline_lr,linear_regression,lrzip,silesia.tar.csv,25,191,11,1.3339839811247893,30.26231173121851,43.03121760080822
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,25,191,11,1.4122229285013475,31.746872513699437,44.117449604936574
baseline_lr,linear_regression,lrzip,silesia.tar.csv,26,191,11,1.5509065774307675,29.20614490325002,39.585018167606435
improved_v8,cart,lrzip,silesia.tar.csv,26,191,11,1.989026462173793,34.21879885057471,50.66169957424403
baseline_lr,linear_regression,lrzip,silesia.tar.csv,27,191,11,1.214829455046941,31.7452663997919,46.733512578368924
improved_v8,cart,lrzip,silesia.tar.csv,27,191,11,1.5007148286472172,35.79664367816092,56.96770588364599
baseline_lr,linear_regression,lrzip,silesia.tar.csv,28,191,11,1.1609135104848265,30.03665961824029,43.87223157314342
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,28,191,11,1.2371486339627356,31.626505200925937,43.75735890979882
baseline_lr,linear_regression,lrzip,silesia.tar.csv,29,191,11,1.2844973406367377,30.385197111460464,41.04956319846741
improved_v8,cart,lrzip,silesia.tar.csv,29,191,11,1.307025753191378,34.14931034482759,52.99304682649396
baseline_lr,linear_regression,lrzip,silesia.tar.csv,30,191,11,0.9899710561774361,32.69330881143744,49.052421354025896
improved_v8,ridge_onehot,lrzip,silesia.tar.csv,30,191,11,1.1207619675044262,35.70568081248,51.536531569363696
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,1,191,11,1.8929048814802265,47.35836455334051,71.59946924217974
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,1,191,11,2.220309584194866,51.7789123901438,70.62442675487533
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,2,191,11,2.042500127688359,53.06665981661649,73.51346607845409
improved_v8,cart,lrzip,uiq-32.bin.csv,2,191,11,1.6930138087150408,48.577850574712635,78.20086996578218
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,3,191,11,1.3027629347013407,62.82587756926775,97.24105289771427
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,3,191,11,1.4412637664652437,64.95753176306468,98.98969471109353
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,4,191,11,1.5626371124304685,54.27040389052807,82.5959673352174
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,4,191,11,1.7085902346880342,56.78070377080285,82.14741392387087
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,5,191,11,3.2797455871380596,53.50595110709559,64.1224980989876
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,5,191,11,3.0401911334565757,50.92594434802419,60.76537124595479
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,6,191,11,1.8975411852656332,58.076033179184535,91.36334449761351
improved_v8,cart,lrzip,uiq-32.bin.csv,6,191,11,2.936015410009392,76.15176436781609,114.68660906859726
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,7,191,11,1.544406986437194,54.58701648394917,86.74773524907359
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,7,191,11,1.6572748613925687,55.00988703475764,84.40870160070232
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,8,191,11,2.0212030367228784,58.712352700694844,88.11832551533203
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,8,191,11,2.0866862903895753,59.50026531461565,88.87042874971965
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,9,191,11,1.841201865612673,51.65922089445425,76.77750565804229
improved_v8,cart,lrzip,uiq-32.bin.csv,9,191,11,2.0027476092544982,54.134048850574715,80.29372609665214
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,10,191,11,1.7566075783367223,53.94605605911705,79.96424471529728
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,10,191,11,1.9589788807102928,57.28556839554426,80.35092301150081
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,11,191,11,2.062648534672126,47.114131851133855,68.57908054362738
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,11,191,11,2.3176151079562053,50.85390673363403,70.76651609011657
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,12,191,11,2.524115783368334,51.86365149044339,65.92806209004716
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,12,191,11,2.278633388555693,50.78832013338617,63.14195868941913
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,13,191,11,1.6724241276446863,67.28456882417099,101.305896196029
improved_v8,cart,lrzip,uiq-32.bin.csv,13,191,11,2.423251998634667,79.70802873563218,115.56041969274436
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,14,191,11,2.0491453791430208,51.21307066497351,73.31024426874896
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,14,191,11,2.1693772547093304,54.717931053975335,75.21284865134082
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,15,191,11,2.0304663606381097,58.3447540348863,86.65637974127449
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,15,191,11,1.956491345348723,58.62336202404292,87.9847839866275
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,16,191,11,2.4674665915646354,56.811053708323875,81.12469026315296
improved_v8,cart,lrzip,uiq-32.bin.csv,16,191,11,2.766202325311022,60.312778735632186,93.01695349925242
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,17,191,11,1.9772088068209706,50.65990301401195,72.44407794660881
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,17,191,11,2.141178161382191,54.42928501474563,74.46359504953735
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,18,191,11,2.9430195082389226,52.06428453462648,71.3867947573896
improved_v8,cart,lrzip,uiq-32.bin.csv,18,191,11,3.9294114065676697,66.19144252873562,100.39975196059521
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,19,191,11,2.4848320044555465,53.147329268504095,75.5310805876093
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,19,191,11,2.5235548255149247,52.83880611750672,72.36653245469007
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,20,191,11,2.431140378283122,53.06388091160283,70.22620120960043
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,20,191,11,2.4071580275450377,53.951388476866676,71.93589665726887
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,21,191,11,2.2713508691764286,47.214710648701974,67.73790591076292
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,21,191,11,2.460623529077708,47.91497112571552,62.56343298034371
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,22,191,11,1.546649046582422,52.2043331240008,86.63799806126598
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,22,191,11,1.660320679024566,51.95475339106991,82.36536463613844
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,23,191,11,2.5199222957148915,48.92080856304347,64.42481914629269
improved_v8,cart,lrzip,uiq-32.bin.csv,23,191,11,4.071656741346877,70.67237931034484,105.088786849406
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,24,191,11,2.1981353145659592,50.5903367998444,69.98719068012362
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,24,191,11,2.1996413630019136,51.480212782849975,68.01672540869859
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,25,191,11,2.1487182630500916,51.488071716833,76.7097911447264
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,25,191,11,2.3137096262453474,54.39429464621912,78.4672930515454
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,26,191,11,2.6714378133800247,50.18754628391924,69.13209060836004
improved_v8,cart,lrzip,uiq-32.bin.csv,26,191,11,3.056246678834677,55.215413793103444,80.94485831575507
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,27,191,11,2.043299535965372,51.13975043475077,71.10876513897992
improved_v8,cart,lrzip,uiq-32.bin.csv,27,191,11,2.445223717327748,56.16237931034483,88.12772253599447
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,28,191,11,1.7917353669322527,50.634161030084236,76.45702049047132
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,28,191,11,1.9281517683262164,53.44441818242109,76.32413037727873
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,29,191,11,2.0651609818242904,51.84373076728342,72.44495001373504
improved_v8,cart,lrzip,uiq-32.bin.csv,29,191,11,1.7304538061008399,54.13840804597701,89.13745218347614
baseline_lr,linear_regression,lrzip,uiq-32.bin.csv,30,191,11,1.5979366309987528,56.14156604763141,85.4733929843089
improved_v8,ridge_onehot,lrzip,uiq-32.bin.csv,30,191,11,1.8013496458744187,61.62153905293537,90.27322656274399
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,1,191,11,1.693719174638691,26.062530586175175,40.283650543791985
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,1,191,11,2.0007465088457064,28.459153451338004,39.51306015801263
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,2,191,11,1.9113075262152388,29.268414769513253,40.9339360313199
improved_v8,cart,lrzip,uiq2-16.bin.csv,2,191,11,1.905429761196565,30.375925287356317,46.64340768112123
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,3,191,11,1.2217937298422117,34.25047674180703,52.92516365217137
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,3,191,11,1.3147869628173943,34.99190926755333,53.185288858666944
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,4,191,11,1.4263372566710524,29.460683269276096,43.929300441342605
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,4,191,11,1.5182841171851686,30.389243294542954,43.49236668617952
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,5,191,11,2.9407427260953067,29.859137048913393,37.42982921625933
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,5,191,11,2.7038853878748426,28.120048354195095,35.407842224831995
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,6,191,11,1.6852691355890481,31.97287343385258,49.77612778469957
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,6,191,11,1.6656856286302693,31.67420161626602,47.79833415927397
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,7,191,11,1.3782942197012529,30.353169651212333,49.30010347950488
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,7,191,11,1.5609802418279886,30.96395923854109,47.89970605759075
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,8,191,11,1.8763493347389644,31.6899982738163,47.065474849024845
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,8,191,11,1.894867146594571,31.755191776004587,46.63206231855616
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,9,191,11,1.6400589030003918,27.779488428020553,40.79221455297526
improved_v8,cart,lrzip,uiq2-16.bin.csv,9,191,11,1.6540886385036417,25.953054597701147,41.10669369019318
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,10,191,11,1.5194372307432367,30.203462925071797,47.21410969994582
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,10,191,11,1.690875219152973,31.673874935750963,46.684312892971334
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,11,191,11,1.9030442194662966,24.560299505261924,32.69098659598024
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,11,191,11,2.097569827092352,26.441009785341656,33.73571910420056
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,12,191,11,2.3014300217767394,28.25817111617323,35.729020367057295
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,12,191,11,2.045175494426398,26.857310798411532,32.85139964562264
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,13,191,11,1.4000103111483064,36.22965450582925,57.09477267286158
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,13,191,11,1.3574025277013706,35.55518907338631,55.67168693698708
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,14,191,11,1.84764588488162,29.36069998371076,42.53268849038045
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,14,191,11,1.8314599913224734,29.829896381555532,42.77289036511045
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,15,191,11,1.9321935987822625,29.991938875097496,41.48178910035908
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,15,191,11,1.835064204083139,29.788465874693696,40.99856088238352
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,16,191,11,2.214858626604442,32.0922576896419,47.278519911112554
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,16,191,11,2.1008917739109885,31.05807351298787,45.399066581401314
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,17,191,11,1.7531727815885823,28.52422334656813,41.6968998614938
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,17,191,11,1.857287688372328,29.635760079516356,41.85211345087613
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,18,191,11,2.602394229926809,26.973659538686217,34.354578025989866
improved_v8,cart,lrzip,uiq2-16.bin.csv,18,191,11,3.598528375031421,36.07162068965517,52.4376226273323
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,19,191,11,2.2519135954867364,29.71036298332096,42.223924807426215
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,19,191,11,2.259574165574241,29.28744474981763,40.57330477885039
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,20,191,11,2.1963091355565827,29.45440668133525,40.05282038620175
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,20,191,11,2.1315937391618878,29.397490113480924,40.374601553297595
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,21,191,11,2.0383335346657168,24.98616921718572,33.19060790038437
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,21,191,11,2.35017454663552,25.84675537488067,29.333527046671268
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,22,191,11,1.4120050002365119,29.218823028758415,49.69315487051138
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,22,191,11,1.67368795600981,29.982196754310955,45.86294614402139
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,23,191,11,2.3002464764070494,26.469535986927106,33.79739867604147
improved_v8,cart,lrzip,uiq2-16.bin.csv,23,191,11,3.527499203536319,36.13810057471264,55.52903967163422
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,24,191,11,2.0392467594591084,28.20063082011375,38.783305246620145
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,24,191,11,1.9647383693891889,28.03238868623558,37.46515732582975
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,25,191,11,1.9815077368882688,28.0896783437772,40.240944643400596
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,25,191,11,2.0611763550720688,29.001186486328344,41.11436491076745
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,26,191,11,2.3961999214211214,25.919412385185797,33.026556661297384
improved_v8,cart,lrzip,uiq2-16.bin.csv,26,191,11,2.822567011106918,28.34705747126437,42.43926184955682
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,27,191,11,1.79678119427602,28.345403514034803,40.65299537376938
improved_v8,cart,lrzip,uiq2-16.bin.csv,27,191,11,2.217622661302718,31.71787356321839,50.40811195524705
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,28,191,11,1.674089368595083,27.92162307513782,41.61989103177891
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,28,191,11,1.7472725189662497,29.161739048063502,41.69931699750384
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,29,191,11,1.9262717169050125,28.289242539002633,38.24805388946289
improved_v8,ridge_onehot,lrzip,uiq2-16.bin.csv,29,191,11,2.03426988908933,29.10320339658189,38.291005016639396
baseline_lr,linear_regression,lrzip,uiq2-16.bin.csv,30,191,11,1.4178220332274658,29.97820636978475,45.403274169125055
improved_v8,cart,lrzip,uiq2-16.bin.csv,30,191,11,1.6129325488006518,31.98266091954023,49.86725972999646
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,1,191,11,1.0369409894629789,6.466791995101018,10.878400128209464
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,1,191,11,1.2338990450432248,6.875785643594958,10.653453932805741
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,2,191,11,1.232725680698119,7.425877896527346,11.76036154105937
improved_v8,cart,lrzip,uiq2-4.bin.csv,2,191,11,1.2562722635354784,7.762724137931033,12.788595598920168
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,3,191,11,0.9740758116292692,8.26584912937181,12.623866408256735
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,3,191,11,1.0098806713381607,8.279170448462597,12.69958751129949
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,4,191,11,0.9019827945319969,6.808656562120645,10.832722441188718
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,4,191,11,0.9294125173204314,6.827130366038995,10.683993022696436
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,5,191,11,2.0300142726955945,7.691457210901058,9.578642150336272
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,5,191,11,1.8599972339474435,7.043634440463552,9.113066752367
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,6,191,11,1.117492019226794,8.156659122310332,13.382683856792823
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,6,191,11,1.103973214926699,7.990905505960399,12.974141340027176
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,7,191,11,0.899886052971366,7.411035018834599,12.70967551194396
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,7,191,11,0.9959121118289829,7.383789466896326,12.41342414428336
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,8,191,11,1.293329932281397,7.706147315956462,11.320590737114365
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,8,191,11,1.2879723861074577,7.570097948475025,11.320301400810482
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,9,191,11,1.0275657482828848,6.562094625031677,10.146351595103035
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,9,191,11,1.020932250128697,6.571445430900536,10.044308131076226
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,10,191,11,1.0961098920347137,7.263832336590489,11.537072096323428
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,10,191,11,1.195074027459604,7.5315010491209415,11.485324360522899
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,11,191,11,1.200303634971924,5.822724745837106,8.023966769161671
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,11,191,11,1.3159994502029122,6.16632862295318,8.28779352769081
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,12,191,11,1.502625861745633,6.844762647999213,8.97656134621816
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,12,191,11,1.3587034951354449,6.295963805241906,8.19660634402136
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,13,191,11,1.0228480543609315,9.073233191630235,14.419514089740359
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,13,191,11,1.0002308515501168,8.850255141317119,14.103184642746083
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,14,191,11,1.08589933078311,6.838863612871216,10.839670632616997
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,14,191,11,1.0939404888937103,6.85542784793119,10.871430813594891
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,15,191,11,1.2848344965372804,7.133889868625252,9.968135704172482
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,15,191,11,1.2696122373547905,7.096518152841832,10.026290024469036
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,16,191,11,1.4971231534710516,8.07278443303965,12.231480461237453
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,16,191,11,1.4158294653549273,7.720645504405091,11.753000101638277
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,17,191,11,1.0635269167047214,6.41943262958902,9.996947760832786
improved_v8,cart,lrzip,uiq2-4.bin.csv,17,191,11,0.949755168718326,6.271525862068966,10.858925367656123
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,18,191,11,1.6505731071826095,6.489911267748759,8.35391748900749
improved_v8,cart,lrzip,uiq2-4.bin.csv,18,191,11,2.051647977041357,7.429517241379311,11.316601088843901
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,19,191,11,1.5602613296155128,7.32821465494472,10.48105678106536
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,19,191,11,1.5981517248588273,7.152721652291952,9.769248372111305
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,20,191,11,1.5107098938513916,7.017204519433589,9.29116587510435
improved_v8,cart,lrzip,uiq2-4.bin.csv,20,191,11,1.6628909161004022,7.999563218390805,12.361310460340963
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,21,191,11,1.349758768397014,6.164314629662459,8.198771680998833
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,21,191,11,1.6004022221051553,6.268222058266975,7.49412509633351
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,22,191,11,0.9934542880890453,6.982198197197951,12.043660365136805
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,22,191,11,1.1526731351013892,7.094354617186572,11.226404457887904
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,23,191,11,1.452746852797603,6.042527018623284,8.04588451104565
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,23,191,11,1.5682196009684162,6.45921982369763,8.350984377286446
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,24,191,11,1.2208834609405126,6.69094249228873,10.016149905819853
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,24,191,11,1.18185876596476,6.601173520365599,9.614510860993445
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,25,191,11,1.2107548416495848,6.58104809940953,10.324028401179497
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,25,191,11,1.3064854268104975,6.898178972221073,10.620642244868618
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,26,191,11,1.3524527024175237,6.096473397421736,8.953803720028242
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,26,191,11,1.4764699742152383,6.4005439435097395,8.678493642744447
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,27,191,11,1.1260197802131977,7.027738146155909,10.953332986547606
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,27,191,11,1.163476432256161,6.9526656700093294,10.636167352367002
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,28,191,11,1.0504963018602644,6.347538032208268,9.63901235769125
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,28,191,11,1.1111503007247998,6.525972500162883,9.665433280707916
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,29,191,11,1.2575015994118621,6.424438415435226,9.202261323254511
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,29,191,11,1.3956415040328458,6.883334333973229,9.449510222527875
baseline_lr,linear_regression,lrzip,uiq2-4.bin.csv,30,191,11,1.0259148376661544,7.112111828581682,10.875306995238716
improved_v8,ridge_onehot,lrzip,uiq2-4.bin.csv,30,191,11,1.142212416434336,7.601465570885459,11.368966264874896
baseline_lr,linear_regression,lrzip,uiq2-8.bin.csv,1,191,11,1.3097505808010106,13.509787182877075,21.433883302091694
improved_v8,ridge_onehot,lrzip,uiq2-8.bin.csv,1,191,11,1.5327905279887974,14.458787577286856,21.145505384526878
baseline_lr,linear_regression,lrzip,uiq2-8.bin.csv,2,191,11,1.4937483739798134,15.199702283592588,22.848773108950603
improved_v8,cart,lrzip,uiq2-8.bin.csv,2,191,11,1.3957496856400775,15.468936781609194,24.722017157567873
baseline_lr,linear_regression,lrzip,uiq2-8.bin.csv,3,191,11,1.023109543066304,17.11396462009012,26.31841031748411
improved_v8,ridge_onehot,lrzip,uiq2-8.bin.csv,3,191,11,1.1168685460348065,17.571481449826447,26.58883342921326
